"person_age";"person_income";"person_emp_length";"person_home_ownership";"loan_intent";"loan_grade";"loan_amnt";"loan_int_rate";"loan_status";"loan_percent_income";"cb_person_default_on_file";"cb_person_cred_hist_length"
21;26124;3.0;"Rent";"Education";"D";8875;15.62;1;0.34;"Y";3
26;52000;10.0;"Own";"Education";"D";5000;15.65;0;0.1;"Y";4
24;16800;0.0;"Rent";"";"B";1000;9.63;0;0.0;"N";3
26;148000;1.0;"Rent";"Education";"F";24000;18.3;1;0.16;"N";2
35;78000;1.0;"Rent";"Personal";"C";4350;15.27;1;0.06;"N";6
31;37584;0.0;"Rent";"Education";"B";3900;0.0;0;0.1;"N";8
26;42000;0.0;"Rent";"Debtconsolidation";"B";7500;10.25;0;0.18;"N";4
24;52800;3.0;"Rent";"Homeimprovement";"B";6000;9.91;0;0.11;"N";4
37;88000;20.0;"Mortgage";"Homeimprovement";"B";9925;0.0;0;0.11;"N";16
24;17496;0.0;"Rent";"Education";"C";3700;14.22;1;0.21;"N";4
25;97440;9.0;"Rent";"Education";"A";15000;7.49;0;0.15;"N";4
37;54000;10.0;"Mortgage";"Personal";"D";8000;0.0;0;0.15;"N";15
32;65000;6.0;"Mortgage";"Personal";"B";5600;11.58;0;0.09;"N";5
25;27096;7.0;"Rent";"Education";"A";5000;7.9;1;0.18;"N";3
30;39996;2.0;"Rent";"Debtconsolidation";"C";4000;12.99;0;0.1;"Y";9
27;31200;2.0;"Own";"Homeimprovement";"C";6000;14.35;0;0.19;"N";7
35;36000;5.0;"Rent";"Medical";"A";7000;6.91;0;0.19;"N";8
28;89400;12.0;"Rent";"Homeimprovement";"D";5000;15.2;0;0.06;"N";6
34;101000;0.0;"Rent";"Venture";"A";16000;6.17;0;0.16;"N";9
26;70000;10.0;"Mortgage";"Homeimprovement";"A";12000;8.94;0;0.17;"N";2
30;60000;1.0;"Rent";"Debtconsolidation";"B";5000;0.0;0;0.08;"N";7
48;50016;0.0;"Other";"Medical";"B";25000;18.43;1;0.52;"";2
29;42000;0.0;"Rent";"Homeimprovement";"D";5000;14.96;1;0.12;"N";9
31;80000;5.0;"Mortgage";"Personal";"A";6000;7.4;0;0.07;"N";9
31;72500;12.0;"Mortgage";"Venture";"B";8875;11.99;0;0.12;"N";8
23;130000;7.0;"Own";"Venture";"D";22600;14.96;0;0.17;"Y";2
29;115000;0.0;"Rent";"Medical";"B";6500;10.65;0;0.06;"N";10
25;56000;1.0;"Rent";"Homeimprovement";"B";6000;10.74;0;0.11;"N";2
23;65000;7.0;"Rent";"Venture";"B";20000;11.49;1;0.31;"N";3
35;90000;3.0;"Rent";"Personal";"B";11000;11.99;0;0.12;"N";10
22;48000;6.0;"Rent";"Education";"A";15000;7.51;1;0.31;"N";2
27;62000;2.0;"Rent";"Personal";"B";9600;10.25;1;0.15;"N";8
27;72000;2.0;"Own";"Medical";"A";10000;6.62;0;0.14;"N";9
27;43000;11.0;"Mortgage";"Venture";"A";17500;7.29;0;0.41;"N";7
24;42000;2.0;"Mortgage";"Personal";"C";2000;11.28;0;0.05;"N";2
21;32000;5.0;"Rent";"Debtconsolidation";"A";6000;5.42;0;0.19;"N";4
26;97500;10.0;"Rent";"Venture";"E";5000;18.39;0;0.05;"N";4
27;51000;1.0;"Rent";"Homeimprovement";"A";2000;7.74;0;0.04;"N";6
30;90000;0.0;"Mortgage";"Homeimprovement";"C";5000;12.87;0;0.06;"Y";10
35;106000;8.0;"Mortgage";"Debtconsolidation";"C";15000;15.96;0;0.14;"N";8
27;32400;7.0;"Rent";"Medical";"C";5000;0.0;0;0.15;"N";6
23;40000;3.0;"Rent";"Education";"A";6000;5.79;0;0.15;"N";4
37;38200;0.0;"Rent";"Venture";"A";12000;8.94;1;0.31;"N";14
38;130000;1.0;"Mortgage";"Homeimprovement";"B";30000;9.91;0;0.23;"N";14
25;27336;9.0;"Own";"Venture";"C";5500;13.23;0;0.2;"N";4
22;49000;6.0;"";"Venture";"B";10000;6.62;0;0.0;"N";2
23;46330;0.0;"Rent";"Personal";"B";8000;10.65;0;0.17;"N";4
32;80000;0.0;"Rent";"Debtconsolidation";"C";5000;0.0;0;0.06;"N";6
22;125000;3.0;"Rent";"Medical";"C";18000;14.79;0;0.14;"Y";3
22;44000;1.0;"Rent";"Education";"E";16000;16.35;1;0.36;"N";3
22;75000;3.0;"Rent";"Education";"A";3500;7.29;0;0.05;"N";2
22;94000;5.0;"Rent";"Venture";"C";11800;13.99;0;0.13;"N";4
30;78000;1.0;"Mortgage";"Medical";"C";26000;15.96;0;0.33;"Y";5
21;60000;2.0;"Rent";"Education";"B";8000;11.26;0;0.13;"N";3
30;66000;15.0;"Mortgage";"Debtconsolidation";"B";15000;11.14;0;0.23;"N";5
25;58000;8.0;"Mortgage";"Homeimprovement";"C";17500;13.11;0;0.3;"Y";4
28;135000;8.0;"Rent";"Medical";"B";10800;0.0;0;0.08;"N";7
48;42000;3.0;"Mortgage";"Debtconsolidation";"C";14400;12.87;1;0.34;"Y";17
23;63816;4.0;"Rent";"Education";"B";3500;9.63;0;0.05;"N";3
37;40800;0.0;"Own";"Venture";"C";4000;13.49;0;0.1;"Y";14
26;105000;0.0;"Mortgage";"Personal";"B";5300;12.69;0;0.05;"N";4
36;106000;15.0;"Mortgage";"Homeimprovement";"A";4025;7.49;0;0.04;"N";14
36;51000;5.0;"Rent";"Medical";"C";8000;13.47;0;0.16;"Y";13
27;87000;11.0;"Mortgage";"Venture";"C";21125;13.92;0;0.24;"N";5
22;19800;4.0;"Rent";"Medical";"A";8000;0.0;1;0.4;"N";4
24;109000;8.0;"Mortgage";"Education";"B";6000;11.99;0;0.06;"N";4
24;106839;8.0;"Mortgage";"Debtconsolidation";"A";14000;7.88;0;0.13;"N";4
23;70000;7.0;"Mortgage";"Debtconsolidation";"B";15000;11.14;0;0.21;"N";4
30;33000;0.0;"Mortgage";"Debtconsolidation";"C";3000;11.66;0;0.09;"N";8
28;124886;12.0;"Mortgage";"Personal";"B";5000;11.99;1;0.04;"N";5
28;0;11.0;"Mortgage";"";"A";13350;14.59;1;0.27;"N";2
24;54996;0.0;"Rent";"Medical";"C";12500;12.87;0;0.23;"N";2
24;55605;8.0;"Mortgage";"Medical";"B";6500;10.99;0;0.12;"N";2
22;31193;0.0;"Own";"Debtconsolidation";"D";4000;14.74;0;0.13;"Y";2
30;96300;1.0;"Mortgage";"Education";"C";18000;13.98;0;0.19;"N";9
28;43150;3.0;"Rent";"Venture";"B";6000;9.99;0;0.14;"N";9
25;78000;5.0;"Rent";"Homeimprovement";"C";3200;12.99;0;0.04;"Y";4
27;54120;2.0;"Mortgage";"Venture";"B";6000;11.36;0;0.11;"N";6
23;37700;7.0;"Mortgage";"Debtconsolidation";"";0;10.99;0;0.25;"N";4
34;100000;8.0;"Mortgage";"Homeimprovement";"A";15000;6.17;0;0.15;"N";10
28;62400;2.0;"Rent";"Venture";"B";14000;10.99;0;0.22;"N";10
34;63000;3.0;"Rent";"Education";"B";5600;11.58;0;0.09;"N";5
24;30500;2.0;"Rent";"Personal";"F";6800;21.74;1;0.22;"Y";4
29;220000;0.0;"Mortgage";"Education";"A";2500;6.99;0;0.01;"N";5
22;30000;3.0;"Rent";"";"B";1200;0.0;0;0.03;"N";2
43;400000;5.0;"Mortgage";"Venture";"B";28000;9.91;0;0.07;"N";11
22;128165;6.0;"Rent";"Debtconsolidation";"A";14000;8.94;0;0.11;"N";3
29;67000;1.0;"Rent";"Education";"C";15000;13.57;0;0.22;"N";9
25;55000;9.0;"Mortgage";"Venture";"B";5000;9.91;0;0.09;"N";4
30;54000;3.0;"Mortgage";"Medical";"D";15250;14.42;1;0.28;"Y";8
25;45000;4.0;"Rent";"Medical";"A";3000;7.9;0;0.07;"N";4
27;45336;12.0;"Mortgage";"Medical";"B";4800;0.0;0;0.11;"N";8
28;130000;0.0;"Rent";"Homeimprovement";"C";3000;14.22;0;0.02;"N";8
27;36400;5.0;"Rent";"Medical";"A";9000;7.49;0;0.25;"N";8
26;79000;6.0;"Mortgage";"Personal";"C";14000;13.57;0;0.18;"Y";3
28;40000;2.0;"Own";"Education";"A";3600;6.99;0;0.09;"N";10
26;48000;1.0;"Rent";"Personal";"C";15000;0.0;1;0.31;"Y";2
21;22600;3.0;"Rent";"Education";"C";6000;12.23;0;0.27;"N";4
22;49000;0.0;"Mortgage";"Personal";"A";16750;6.91;0;0.34;"N";4
25;41000;1.0;"Rent";"Personal";"D";4000;14.84;1;0.1;"Y";4
23;20664;4.0;"Rent";"Education";"C";4550;13.72;0;0.22;"Y";3
22;32496;4.0;"Rent";"Personal";"";15000;16.32;0;0.25;"N";13
31;32000;3.0;"Mortgage";"Debtconsolidation";"B";6000;11.86;0;0.19;"N";8
34;68000;1.0;"Mortgage";"Education";"C";15000;11.78;0;0.22;"Y";7
23;39996;6.0;"Rent";"Personal";"B";5000;10.2;0;0.13;"N";2
25;150000;9.0;"Mortgage";"Debtconsolidation";"A";12000;0.0;0;0.08;"N";4
26;83000;6.0;"Rent";"Medical";"C";7000;13.49;0;0.08;"Y";3
25;50000;6.0;"";"Homeimprovement";"C";5500;8.94;0;0.1;"";3
35;25200;2.0;"Rent";"Debtconsolidation";"C";7050;12.23;0;0.28;"Y";7
23;120000;0.0;"Mortgage";"Personal";"A";10000;0.0;0;0.08;"N";2
22;70000;1.0;"Mortgage";"Medical";"A";8400;7.88;0;0.12;"N";2
23;75000;7.0;"Rent";"Education";"A";5000;7.49;0;0.07;"N";3
24;30000;0.0;"Rent";"Personal";"E";10000;19.29;1;0.33;"Y";3
22;70000;3.0;"Rent";"Venture";"C";9000;13.49;0;0.13;"Y";2
22;91000;2.0;"Rent";"Personal";"B";8000;11.86;0;0.09;"N";3
26;85000;0.0;"Mortgage";"Debtconsolidation";"B";8000;0.0;0;0.09;"N";3
23;54000;7.0;"Rent";"Debtconsolidation";"B";8000;10.99;0;0.15;"N";4
24;70000;0.0;"Own";"Education";"B";15000;12.18;0;0.21;"N";2
29;65000;5.0;"Mortgage";"Medical";"B";6000;10.36;0;0.09;"N";7
33;26000;1.0;"Mortgage";"Debtconsolidation";"B";15000;9.76;1;0.58;"N";6
22;40000;6.0;"Mortgage";"Venture";"A";4750;0.0;0;0.12;"N";2
24;93500;2.0;"Rent";"Venture";"C";6400;13.23;0;0.07;"Y";3
28;47004;12.0;"Mortgage";"Personal";"C";10000;13.61;1;0.21;"Y";6
31;50000;4.0;"Rent";"Personal";"D";6000;15.62;0;0.12;"Y";6
26;53000;10.0;"Mortgage";"Venture";"A";12000;5.99;0;0.23;"N";4
22;43000;3.0;"Mortgage";"Education";"A";2000;0.0;0;0.05;"N";3
22;68000;6.0;"Rent";"Debtconsolidation";"B";13500;10.62;0;0.2;"N";4
21;70500;5.0;"Rent";"Venture";"A";15000;8.0;0;0.21;"N";3
27;100000;12.0;"Rent";"Venture";"B";16000;11.11;0;0.16;"N";5
30;58239;3.0;"Mortgage";"";"A";9600;5.99;0;0.0;"N";3
33;58000;2.0;"Mortgage";"Venture";"B";15000;9.91;0;0.26;"N";9
26;59000;10.0;"Rent";"Medical";"A";20000;6.17;1;0.34;"N";3
31;82524;4.0;"Mortgage";"Venture";"A";12000;6.62;0;0.15;"N";8
25;48000;9.0;"Rent";"Personal";"B";15000;0.0;1;0.31;"N";2
33;65000;4.0;"Rent";"Venture";"A";1000;0.0;0;0.02;"N";9
53;46000;9.0;"Own";"Personal";"B";4925;11.71;0;0.11;"N";23
22;70000;4.0;"Mortgage";"Venture";"A";5025;0.0;0;0.07;"N";2
33;33600;3.0;"Own";"Venture";"C";9500;12.99;0;0.28;"N";8
24;47000;1.0;"Mortgage";"Education";"B";8500;0.0;0;0.18;"N";4
24;128000;4.0;"Mortgage";"Education";"A";12000;6.03;0;0.09;"N";3
25;65004;1.0;"Rent";"Homeimprovement";"C";4800;13.49;0;0.07;"N";3
27;80000;3.0;"Mortgage";"Debtconsolidation";"B";3000;11.11;0;0.04;"N";7
32;80000;2.0;"Rent";"Venture";"B";25000;0.0;1;0.31;"N";8
23;30000;2.0;"Mortgage";"Venture";"A";8000;7.88;0;0.27;"N";2
21;35000;6.0;"Mortgage";"Debtconsolidation";"B";15000;0.0;0;0.43;"N";4
25;53000;9.0;"Mortgage";"Venture";"A";10800;7.51;0;0.2;"N";2
32;40000;3.0;"Rent";"Debtconsolidation";"B";12000;11.89;0;0.3;"N";10
29;108996;12.0;"Mortgage";"Venture";"E";22000;0.0;0;0.2;"Y";5
22;27000;1.0;"Mortgage";"Education";"B";12000;0.0;1;0.44;"N";3
24;39000;2.0;"Rent";"Debtconsolidation";"D";4000;0.0;1;0.1;"Y";4
25;43200;9.0;"Own";"Venture";"B";13800;11.48;0;0.32;"N";2
23;33000;7.0;"Rent";"Personal";"D";5500;14.54;0;0.17;"Y";3
26;127500;9.0;"Own";"Medical";"D";24250;15.31;0;0.19;"Y";4
29;111740;4.0;"Mortgage";"Personal";"C";5000;14.27;0;0.04;"Y";6
24;130000;8.0;"Mortgage";"Homeimprovement";"A";15000;7.88;0;0.12;"N";4
26;25104;0.0;"Own";"Debtconsolidation";"D";5400;16.49;0;0.22;"N";2
29;120000;5.0;"Mortgage";"Debtconsolidation";"A";14000;6.17;1;0.12;"N";9
22;49000;4.0;"Mortgage";"Education";"B";8000;10.25;1;0.16;"N";4
27;33000;7.0;"Mortgage";"Venture";"B";9500;9.96;0;0.16;"N";15
33;125000;17.0;"Mortgage";"Medical";"B";8800;10.59;0;0.07;"N";7
23;160000;2.0;"Mortgage";"Education";"D";25000;15.65;0;0.16;"Y";2
35;93000;12.0;"";"Venture";"C";0;14.22;0;0.08;"N";4
21;23040;0.0;"Own";"Education";"A";15000;8.94;0;0.65;"N";2
26;26400;10.0;"Mortgage";"Personal";"C";8500;13.23;0;0.32;"Y";3
21;60000;4.0;"Mortgage";"Education";"B";12000;11.36;0;0.2;"N";3
27;33000;0.0;"Rent";"Personal";"C";8875;14.65;0;0.27;"N";8
64;120000;0.0;"Mortgage";"Personal";"B";20000;11.11;0;0.17;"N";25
26;51000;10.0;"Rent";"Medical";"B";5000;12.42;1;0.1;"N";4
22;67000;0.0;"Mortgage";"Education";"B";12000;11.99;0;0.18;"N";4
24;75600;5.0;"Mortgage";"Venture";"A";7200;5.99;0;0.1;"N";2
33;116000;2.0;"Mortgage";"Homeimprovement";"C";5000;12.99;1;0.04;"N";5
31;80000;13.0;"Mortgage";"Education";"A";20000;8.9;0;0.25;"N";10
40;50000;1.0;"Mortgage";"Education";"B";12000;0.0;0;0.24;"N";15
23;114000;7.0;"Mortgage";"Education";"C";8000;12.68;0;0.07;"Y";3
29;45000;4.0;"Own";"Venture";"B";20000;10.62;0;0.44;"N";6
29;120000;2.0;"Mortgage";"Homeimprovement";"B";6900;10.65;0;0.06;"N";6
44;60000;4.0;"Mortgage";"Homeimprovement";"B";15000;0.0;0;0.25;"N";13
23;28989;0.0;"Mortgage";"Education";"A";10000;8.0;0;0.34;"N";2
28;43200;1.0;"Rent";"Medical";"A";3000;7.49;0;0.07;"N";9
22;72000;6.0;"Mortgage";"Education";"E";8000;16.45;0;0.11;"N";4
25;70000;9.0;"Own";"Homeimprovement";"B";10000;0.0;0;0.14;"N";2
36;84000;0.0;"Rent";"Education";"B";20000;9.64;1;0.24;"N";16
37;110000;11.0;"Mortgage";"Homeimprovement";"A";12000;7.88;0;0.11;"N";16
31;30372;2.0;"Rent";"Personal";"D";20200;14.74;1;0.67;"N";8
26;46800;0.0;"Mortgage";"Homeimprovement";"D";6000;14.91;0;0.13;"N";2
35;110000;9.0;"Rent";"Debtconsolidation";"C";25000;13.49;0;0.23;"N";8
26;111000;10.0;"Mortgage";"Medical";"A";5000;5.79;0;0.05;"N";3
38;65000;3.0;"Own";"Personal";"B";8000;10.62;0;0.12;"N";14
27;31000;4.0;"Own";"Medical";"C";12000;12.73;0;0.39;"Y";6
27;62000;1.0;"Mortgage";"Homeimprovement";"B";3275;9.33;0;0.05;"N";8
24;22000;0.0;"Rent";"Debtconsolidation";"B";2500;9.76;0;0.11;"N";2
23;47496;7.0;"Rent";"Debtconsolidation";"B";3500;12.69;0;0.07;"N";3
29;48000;9.0;"Rent";"Debtconsolidation";"C";5600;15.96;0;0.12;"Y";7
23;69000;5.0;"";"";"C";26000;14.27;1;0.31;"Y";15
24;49920;0.0;"Rent";"Medical";"C";7200;13.06;0;0.14;"Y";3
24;65000;3.0;"Rent";"Education";"B";8000;12.69;0;0.12;"N";3
22;60000;5.0;"Rent";"Personal";"D";10900;15.65;0;0.18;"N";2
24;45000;0.0;"Rent";"Debtconsolidation";"D";4000;15.99;1;0.09;"N";4
22;36000;0.0;"Rent";"Education";"C";1500;13.16;1;0.04;"Y";4
24;52500;1.0;"Rent";"Education";"C";9500;14.79;0;0.18;"Y";3
43;68000;9.0;"Own";"Education";"A";5000;6.99;0;0.07;"N";15
30;78000;12.0;"Rent";"Personal";"A";7000;6.54;0;0.09;"N";5
29;46873;9.0;"Mortgage";"Personal";"A";11200;7.14;0;0.24;"N";6
24;91800;4.0;"Rent";"Personal";"C";25000;13.43;0;0.27;"Y";3
22;102000;3.0;"Mortgage";"Medical";"A";18000;8.49;0;0.18;"N";3
29;108000;2.0;"Mortgage";"Personal";"D";24500;12.61;1;0.23;"N";9
37;58000;9.0;"Rent";"Medical";"B";18200;10.99;1;0.31;"N";11
34;75000;4.0;"Rent";"Debtconsolidation";"B";14000;12.69;0;0.19;"N";7
26;51996;8.0;"Rent";"Medical";"C";8400;13.99;0;0.16;"Y";2
23;54000;0.0;"Rent";"Medical";"B";3600;12.42;0;0.07;"N";3
24;67000;2.0;"Own";"Medical";"B";16000;12.69;0;0.24;"N";4
31;65000;3.0;"Mortgage";"Medical";"";4500;12.98;1;0.1;"N";6
33;75000;6.0;"Mortgage";"Venture";"A";6000;7.51;0;0.08;"N";5
28;64600;3.0;"Rent";"Personal";"C";10000;13.48;0;0.15;"Y";7
23;52800;6.0;"Rent";"Medical";"B";3000;10.99;0;0.06;"N";4
24;25000;0.0;"Rent";"Homeimprovement";"B";8500;12.21;1;0.34;"N";2
31;51000;4.0;"Rent";"Education";"B";6625;10.38;0;0.13;"N";10
0;32496;0.0;"Mortgage";"Debtconsolidation";"D";8275;9.01;0;0.07;"N";8
25;33000;9.0;"Rent";"Medical";"A";3200;5.42;0;0.1;"N";4
27;36000;11.0;"Rent";"Homeimprovement";"D";15000;16.77;1;0.42;"N";9
51;55000;5.0;"Mortgage";"Personal";"D";16750;15.2;0;0.3;"Y";21
47;65000;2.0;"Rent";"Education";"B";9500;11.89;0;0.15;"N";14
23;88000;1.0;"Mortgage";"Venture";"B";15000;12.42;0;0.17;"N";2
31;78000;1.0;"Mortgage";"Homeimprovement";"C";20000;14.26;1;0.26;"Y";10
24;65000;4.0;"Rent";"Medical";"B";10000;10.25;0;0.15;"N";3
23;184000;5.0;"Own";"Education";"B";2500;11.83;0;0.01;"N";2
22;60000;1.0;"Rent";"Venture";"B";7500;0.0;0;0.13;"N";4
24;60000;4.0;"Rent";"Medical";"A";10000;6.54;0;0.17;"N";2
22;128000;6.0;"Mortgage";"Venture";"A";21600;6.91;0;0.17;"N";4
26;9840;5.0;"Rent";"Venture";"B";1750;9.99;1;0.18;"N";4
25;46000;9.0;"Rent";"Personal";"A";12000;5.42;0;0.26;"N";3
21;30000;0.0;"Mortgage";"Personal";"A";4750;9.63;1;0.16;"N";2
25;46800;9.0;"Rent";"Medical";"A";5000;6.76;0;0.11;"N";3
52;116000;6.0;"Mortgage";"Personal";"B";12800;9.99;0;0.11;"N";23
22;70000;4.0;"Rent";"Education";"B";10000;12.69;0;0.14;"N";4
27;37000;4.0;"Rent";"Education";"B";7900;11.11;0;0.21;"N";7
24;40000;6.0;"Own";"Education";"A";2800;8.49;0;0.07;"N";4
27;41000;2.0;"Rent";"Medical";"A";6000;9.32;0;0.15;"N";7
23;30000;0.0;"Rent";"Personal";"C";5000;11.59;0;0.17;"Y";4
31;200000;4.0;"Own";"Homeimprovement";"B";23500;10.99;0;0.12;"N";5
27;35000;11.0;"Mortgage";"Medical";"B";9000;11.49;0;0.26;"N";5
21;98132;5.0;"Mortgage";"Medical";"B";15000;11.36;0;0.15;"N";4
25;46000;5.0;"Rent";"Debtconsolidation";"C";7200;0.0;0;0.16;"Y";3
26;54996;3.0;"Rent";"Homeimprovement";"B";5000;11.86;0;0.09;"N";2
28;96000;12.0;"Mortgage";"Personal";"B";6000;12.69;0;0.06;"N";10
25;36000;4.0;"Rent";"Venture";"B";15000;9.63;1;0.42;"N";3
29;62000;13.0;"Rent";"Debtconsolidation";"C";9000;0.0;0;0.15;"N";7
30;116500;9.0;"Mortgage";"Debtconsolidation";"C";15000;14.79;0;0.13;"Y";7
25;110000;1.0;"Mortgage";"Debtconsolidation";"B";10000;12.69;0;0.09;"N";3
27;42500;4.0;"Mortgage";"Debtconsolidation";"C";8000;13.06;0;0.19;"N";5
23;102000;7.0;"Mortgage";"Debtconsolidation";"C";6000;0.0;0;0.06;"Y";3
31;39000;0.0;"Rent";"Homeimprovement";"D";16450;16.02;1;0.42;"N";10
27;17000;6.0;"Rent";"Personal";"B";2875;11.71;1;0.17;"N";10
37;60000;4.0;"Rent";"Venture";"A";7175;7.9;0;0.12;"N";14
21;23000;5.0;"Rent";"Personal";"C";6250;13.48;0;0.27;"Y";3
61;53000;3.0;"Mortgage";"Personal";"A";7000;7.49;0;0.13;"N";23
23;92000;7.0;"Mortgage";"Venture";"E";7500;11.83;0;0.0;"N";4
25;35000;5.0;"Mortgage";"Homeimprovement";"B";10000;11.99;0;0.29;"N";4
22;83200;3.0;"Rent";"Education";"D";10000;16.29;0;0.12;"N";4
43;90000;5.0;"Rent";"Debtconsolidation";"B";10400;11.49;0;0.12;"N";14
23;69996;7.0;"Rent";"Education";"B";15000;11.89;0;0.21;"N";4
26;41000;1.0;"Rent";"Medical";"A";1300;7.9;0;0.03;"N";4
27;50000;7.0;"Mortgage";"Medical";"A";9500;8.9;0;0.19;"N";8
25;122000;8.0;"Mortgage";"Debtconsolidation";"C";10000;13.57;0;0.08;"Y";4
32;60000;7.0;"Rent";"Homeimprovement";"A";7000;7.51;0;0.12;"N";8
28;35000;4.0;"Rent";"Debtconsolidation";"A";2400;7.29;1;0.07;"N";9
36;40000;2.0;"Mortgage";"Education";"A";6000;0.0;0;0.15;"N";15
21;59000;5.0;"Mortgage";"Personal";"B";5600;11.49;0;0.09;"N";4
26;150000;10.0;"Mortgage";"Debtconsolidation";"B";14000;10.36;0;0.09;"N";3
26;81000;10.0;"Rent";"Education";"E";21000;16.95;1;0.26;"Y";3
47;27000;2.0;"Rent";"Personal";"D";12000;13.3;1;0.44;"N";12
21;12000;0.0;"Rent";"Venture";"B";3200;11.49;1;0.27;"N";2
24;34000;3.0;"Rent";"Personal";"D";10800;14.42;1;0.32;"Y";4
52;50000;3.0;"Rent";"Education";"B";4500;11.89;0;0.09;"N";25
24;35000;4.0;"Rent";"Education";"B";2000;10.59;0;0.06;"N";3
28;96000;8.0;"Mortgage";"Venture";"A";10000;7.66;0;0.1;"N";7
23;60000;5.0;"Mortgage";"Education";"A";8850;6.99;0;0.15;"N";3
38;51504;3.0;"Rent";"Venture";"C";10500;12.53;0;0.2;"N";17
27;55000;11.0;"Rent";"Debtconsolidation";"B";13000;8.88;0;0.24;"N";6
23;80000;5.0;"Rent";"Personal";"A";10000;8.49;0;0.13;"N";2
46;56500;4.0;"Rent";"Homeimprovement";"B";12000;10.37;0;0.21;"N";14
29;54548;8.0;"Mortgage";"Venture";"A";6000;7.14;0;0.11;"N";9
29;120000;2.0;"Mortgage";"Debtconsolidation";"A";35000;8.9;0;0.29;"N";6
27;51996;7.0;"Rent";"Homeimprovement";"C";7600;14.17;0;0.15;"N";8
26;34000;4.0;"Rent";"Personal";"E";4200;16.82;1;0.12;"Y";3
32;65000;3.0;"Own";"Personal";"C";4200;0.0;0;0.05;"";3
38;54000;2.0;"Rent";"Medical";"D";14000;0.0;1;0.26;"N";17
57;62004;13.0;"Mortgage";"Personal";"C";2000;13.72;0;0.03;"Y";24
22;84600;4.0;"Mortgage";"Personal";"A";6000;0.0;0;0.07;"N";4
31;35600;0.0;"Rent";"Medical";"C";4000;13.61;0;0.11;"N";5
25;48000;8.0;"Rent";"Medical";"A";11000;7.51;0;0.23;"N";4
22;96000;3.0;"Rent";"Debtconsolidation";"C";12000;13.61;0;0.13;"Y";3
27;160000;0.0;"Mortgage";"Debtconsolidation";"B";6000;10.99;0;0.04;"N";6
25;23198;2.0;"Rent";"Venture";"A";6000;8.0;0;0.26;"N";4
24;23000;0.0;"Rent";"Education";"A";3000;8.0;0;0.13;"N";3
27;81500;2.0;"Rent";"Homeimprovement";"E";20000;17.51;1;0.25;"Y";8
29;98850;6.0;"Rent";"Homeimprovement";"A";12500;0.0;0;0.13;"N";9
53;88000;0.0;"Rent";"Education";"A";5000;8.49;0;0.06;"N";25
22;22500;2.0;"Rent";"Debtconsolidation";"B";7000;10.38;1;0.31;"N";3
30;24000;6.0;"Rent";"Medical";"D";5000;0.0;1;0.21;"Y";8
28;90000;13.0;"Mortgage";"Homeimprovement";"A";1800;7.51;0;0.02;"N";5
26;130000;0.0;"Rent";"Education";"B";4000;10.99;0;0.03;"N";3
27;0;7.0;"Mortgage";"Education";"A";13125;0.0;0;0.09;"N";9
23;81504;6.0;"Mortgage";"Debtconsolidation";"A";2400;6.92;0;0.03;"N";4
27;75288;12.0;"Mortgage";"Medical";"B";18050;10.0;0;0.24;"N";7
21;160000;5.0;"Other";"Education";"A";6000;8.0;0;0.04;"N";4
41;60000;18.0;"Mortgage";"Education";"D";4900;14.09;0;0.08;"Y";12
35;72000;2.0;"Mortgage";"Debtconsolidation";"A";10750;7.51;0;0.15;"N";9
43;40000;3.0;"Mortgage";"Medical";"B";18000;11.83;0;0.45;"N";15
24;50004;5.0;"Rent";"Personal";"A";5000;7.14;0;0.1;"N";3
54;29000;7.0;"Mortgage";"Personal";"B";2500;11.71;0;0.09;"N";28
27;87988;5.0;"Mortgage";"Debtconsolidation";"C";20000;12.84;0;0.23;"Y";10
32;84000;0.0;"Rent";"Personal";"B";14400;11.99;0;0.17;"N";6
33;86000;5.0;"Mortgage";"Venture";"D";15000;16.49;0;0.17;"Y";9
23;39000;3.0;"Rent";"Education";"B";3500;11.86;1;0.09;"N";4
23;51400;2.0;"Rent";"Personal";"B";10000;10.65;0;0.19;"N";3
38;64800;15.0;"Rent";"Personal";"B";7500;9.63;0;0.12;"N";11
44;57000;1.0;"Rent";"Medical";"B";4200;0.0;0;0.07;"N";13
24;26000;1.0;"Rent";"Medical";"B";12250;11.49;1;0.47;"N";2
27;15600;0.0;"Own";"Education";"A";6400;7.74;1;0.41;"N";9
26;36000;0.0;"Rent";"Medical";"A";5400;8.9;0;0.15;"N";4
24;49500;3.0;"Rent";"Education";"B";0;10.74;0;0.0;"N";5
28;44500;5.0;"Mortgage";"Debtconsolidation";"B";20000;9.45;0;0.45;"N";8
24;60000;2.0;"Rent";"Personal";"B";25000;11.11;1;0.42;"N";3
24;52582;5.0;"Rent";"Medical";"B";8500;10.62;0;0.16;"N";2
27;35000;3.0;"Rent";"Medical";"B";10000;9.88;0;0.29;"N";8
25;30000;6.0;"Rent";"Medical";"B";4000;9.76;0;0.13;"N";3
25;120000;2.0;"Mortgage";"Education";"B";13000;9.99;0;0.11;"N";4
22;37000;4.0;"Rent";"Education";"A";5700;5.42;0;0.15;"N";4
27;29238;8.0;"Rent";"Homeimprovement";"C";10000;12.99;1;0.34;"N";6
43;36000;0.0;"Mortgage";"Homeimprovement";"A";4000;6.62;1;0.11;"N";16
31;65000;13.0;"Rent";"Medical";"B";13000;0.0;0;0.2;"N";8
